id,total_days,avail_days,avail_rate
1123049596355748122,365,215,0.589041095890411
1123090415804711125,365,221,0.6054794520547945
1123123360310209374,365,208,0.5698630136986301
1123321420385696018,365,160,0.4383561643835616
1123648380735380360,365,231,0.6328767123287671
1124184969407315691,365,117,0.32054794520547947
1124933556625295796,365,199,0.5452054794520548
1124947794855335298,365,219,0.6
1125060161086772702,365,99,0.27123287671232876
1125277315310659502,365,196,0.536986301369863
1125336806071509732,365,142,0.38904109589041097
1125763756049631540,365,188,0.5150684931506849
1125840898506164189,365,89,0.24383561643835616
1125944540654043447,365,274,0.7506849315068493
1125969165020279093,365,364,0.9972602739726028
1126339147058872166,365,148,0.4054794520547945
1126497547097826669,365,55,0.1506849315068493
1126547005360147933,365,53,0.14520547945205478
1126595817595177511,365,342,0.936986301369863
1127317523958093344,365,60,0.1643835616438356
1127463851263841047,365,89,0.24383561643835616
1127604966213151944,365,185,0.5068493150684932
1127867614119748141,365,171,0.4684931506849315
1128108931742706459,365,311,0.852054794520548
1128111936245986924,365,83,0.2273972602739726
1128127074774303917,365,163,0.4465753424657534
1128498779784215383,365,143,0.3917808219178082
1128734028574063668,365,152,0.41643835616438357
1128739863300075648,365,167,0.4575342465753425
1128745759380890269,365,169,0.46301369863013697
1128846757384861752,365,0,0.0
1128857385729502490,365,53,0.14520547945205478
1128859993300713935,365,52,0.14246575342465753
1129317827026227463,365,91,0.2493150684931507
1129344612405833048,365,213,0.5835616438356165
1129345063657412920,365,334,0.915068493150685
1129555418582756308,365,0,0.0
1129569195943906923,365,123,0.336986301369863
1129620946924887879,365,222,0.6082191780821918
1129674222072988715,365,151,0.4136986301369863
1129705564739173801,365,243,0.6657534246575343
1129708597979476523,365,175,0.4794520547945205
1129714301798599737,365,187,0.5123287671232877
1129720873517103656,365,130,0.3561643835616438
1130046144283485077,365,325,0.8904109589041096
1130169912459422769,365,179,0.4904109589041096
1130463850210928733,365,237,0.6493150684931507
1130469297974557487,365,79,0.21643835616438356
1130482657640504267,365,83,0.2273972602739726
1130830326049192122,365,188,0.5150684931506849
1130878597043254629,365,124,0.33972602739726027
1130912515290372350,365,238,0.6520547945205479
1131036217997718914,365,134,0.36712328767123287
1131069195009541056,365,269,0.736986301369863
1131070299603714925,365,126,0.3452054794520548
1131310230017270679,365,54,0.14794520547945206
1131650620744861577,365,229,0.6273972602739726
1131772651320662442,365,102,0.27945205479452057
1132131282056480108,365,187,0.5123287671232877
1132206022203770864,365,236,0.6465753424657534
1132232979461739160,365,258,0.7068493150684931
1132331172804412273,365,261,0.7150684931506849
1132493440809951710,365,200,0.547945205479452
1132626718920980970,365,0,0.0
1132948948082011758,365,235,0.6438356164383562
1133332554650213073,365,158,0.4328767123287671
1133336942070486466,365,152,0.41643835616438357
1133821298256603315,365,163,0.4465753424657534
1134421471606215912,365,229,0.6273972602739726
1134459222820984883,365,163,0.4465753424657534
1134588073274890251,365,354,0.9698630136986301
1134695954293901298,365,254,0.6958904109589041
1134708488231370776,365,176,0.4821917808219178
1135099545134561420,365,89,0.24383561643835616
1135165331753198495,365,211,0.5780821917808219
1135209481810736796,365,357,0.9780821917808219
1135455833587257291,365,222,0.6082191780821918
1135922827139957454,365,243,0.6657534246575343
1136155071260044482,365,269,0.736986301369863
1136164195132646518,365,92,0.25205479452054796
1136560257168861240,365,132,0.36164383561643837
1136637776103037143,365,31,0.08493150684931507
1136641807205177631,365,1,0.0027397260273972603
1136751423185098733,365,218,0.5972602739726027
1136889834911900656,365,177,0.4849315068493151
1137272268715840456,365,0,0.0
1137339265985198603,365,0,0.0
1137357063274458281,365,122,0.33424657534246577
1137367535224846001,365,0,0.0
1137374968358380280,365,122,0.33424657534246577
1137383791133211435,365,122,0.33424657534246577
1137406623931136165,365,62,0.16986301369863013
1137429132030403479,365,341,0.9342465753424658
1138166672052090677,365,201,0.5506849315068493
1138229019612977067,365,55,0.1506849315068493
1138555324379342693,365,269,0.736986301369863
1138775842650954743,365,318,0.8712328767123287
1138781824241291941,365,263,0.7205479452054795
1138985726141153980,365,150,0.410958904109589
1139308576936529656,365,144,0.39452054794520547
1139604296061959776,365,155,0.4246575342465753
1139846798651146505,365,240,0.6575342465753424
1140185770320577637,365,53,0.14520547945205478
1140212959961943936,365,88,0.2410958904109589
1140537402399474471,365,261,0.7150684931506849
1140587020334138886,365,158,0.4328767123287671
1140986586722494269,365,150,0.410958904109589
1141054135821927756,365,194,0.5315068493150685
1141220592545465923,365,113,0.3095890410958904
1141260155904869096,365,90,0.2465753424657534
1141963956361400693,365,180,0.4931506849315068
1142017009752374933,365,248,0.6794520547945205
1142636645536782804,365,32,0.08767123287671233
1142719720612800605,365,257,0.7041095890410959
1143084287974001675,365,241,0.6602739726027397
1143164392511489093,365,241,0.6602739726027397
1143176484009426650,365,175,0.4794520547945205
1143329697313415883,365,55,0.1506849315068493
1143460743345238289,365,151,0.4136986301369863
1143538285603256264,365,134,0.36712328767123287
1143550737234732626,365,134,0.36712328767123287
1143834058718015258,365,108,0.2958904109589041
1143862979564220419,365,133,0.3643835616438356
1143995565698168478,365,269,0.736986301369863
1144685721047856492,365,159,0.43561643835616437
1144734277572427531,365,140,0.3835616438356164
1145017825994524090,365,112,0.30684931506849317
1145181777292622588,365,232,0.6356164383561644
1145399262414892576,365,102,0.27945205479452057
1145705063426679283,365,165,0.4520547945205479
1145959497034976686,365,229,0.6273972602739726
1145976247876539611,365,177,0.4849315068493151
1145985092366825648,365,362,0.9917808219178083
1146025576703198218,365,303,0.8301369863013699
1146069005870000015,365,63,0.1726027397260274
1146137970033622152,365,324,0.8876712328767123
1146167098851404692,365,272,0.7452054794520548
1146893643026883577,365,0,0.0
1146985253131890099,365,75,0.2054794520547945
1147035436576177616,365,167,0.4575342465753425
1147158847532669559,365,189,0.5178082191780822
1147495692595390346,365,64,0.17534246575342466
1147504365915132451,365,192,0.5260273972602739
1148134709392262139,365,58,0.1589041095890411
1148264817722200992,365,256,0.7013698630136986
1150314359704864588,365,201,0.5506849315068493
1150315309890159375,365,152,0.41643835616438357
1150360743083362450,365,152,0.41643835616438357
1150661770876104673,365,269,0.736986301369863
1150689168336646299,365,152,0.41643835616438357
1151052989355897485,365,319,0.873972602739726
1151338043107117869,365,0,0.0
1152084732629240927,365,0,0.0
1152102453754717912,365,0,0.0
1152110586297709235,365,0,0.0
1152119134945159258,365,189,0.5178082191780822
1152489199286926244,365,167,0.4575342465753425
1153272971219474574,365,360,0.9863013698630136
1153363655885240010,365,31,0.08493150684931507
1153541989854211064,365,80,0.2191780821917808
1153602780058982513,365,205,0.5616438356164384
1153914392952848910,365,98,0.2684931506849315
1153997315898772598,365,46,0.12602739726027398
1154091613707726143,365,201,0.5506849315068493
1154244224408618055,365,294,0.8054794520547945
1154272558941255666,365,152,0.41643835616438357
1154855238410077569,365,213,0.5835616438356165
1154913368534058150,365,163,0.4465753424657534
1154972450569249562,365,55,0.1506849315068493
1155030457909486269,365,128,0.3506849315068493
1155473436658687341,365,269,0.736986301369863
1155636349511493302,365,65,0.1780821917808219
1155705296742511233,365,98,0.2684931506849315
1156312113078106422,365,239,0.6547945205479452
1156790001575343937,365,163,0.4465753424657534
1156956183056905059,365,150,0.410958904109589
1156966973372577325,365,93,0.2547945205479452
1156970062315343265,365,269,0.736986301369863
1157137774815887189,365,10,0.0273972602739726
1157561539439406154,365,54,0.14794520547945206
1157568929507147964,365,146,0.4
1157682143193378490,365,269,0.736986301369863
1157822380351913243,365,119,0.32602739726027397
1157891835204455625,365,269,0.736986301369863
1157900728841129620,365,269,0.736986301369863
1157900816046875555,365,238,0.6520547945205479
1157925289742702710,365,269,0.736986301369863
1157952847282963442,365,261,0.7150684931506849
1157957830783157504,365,92,0.25205479452054796
1158474409414105020,365,135,0.3698630136986301
1158592536019247470,365,179,0.4904109589041096
1158600254858021303,365,270,0.7397260273972602
1158603579800222610,365,153,0.4191780821917808
1158793663756231470,365,209,0.5726027397260274
1158888103265201795,365,124,0.33972602739726027
1159164216531511813,365,284,0.7780821917808219
1159335905677815084,365,227,0.6219178082191781
1159409875789716961,365,110,0.3013698630136986
1159846595323259002,365,251,0.6876712328767123
1160047399672529871,365,168,0.4602739726027397
1160509010028048640,365,327,0.8958904109589041
1160638803334282962,365,175,0.4794520547945205
1160828199686393777,365,127,0.34794520547945207
1161299977073742096,365,350,0.958904109589041
1161303320457674502,365,350,0.958904109589041
1161319299830240630,365,349,0.9561643835616438
1161325463684741847,365,344,0.9424657534246575
1161381821705999160,365,87,0.23835616438356164
1161433247474835768,365,130,0.3561643835616438
1161471740345344281,365,32,0.08767123287671233
1161490615024042654,365,145,0.3972602739726027
1161497363362484425,365,49,0.13424657534246576
1161507867608212619,365,31,0.08493150684931507
1161713217453552010,365,98,0.2684931506849315
1161921643366284291,365,319,0.873972602739726
1162090783633503634,365,187,0.5123287671232877
1162182041239225121,365,293,0.8027397260273973
1162526699844564102,365,246,0.673972602739726
1162663002118134608,365,43,0.1178082191780822
1162685665060896217,365,89,0.24383561643835616
1162691483295426840,365,89,0.24383561643835616
1162818469243648923,365,267,0.7315068493150685
1162819624900106640,365,89,0.24383561643835616
1162822497485624137,365,89,0.24383561643835616
1162825964631278830,365,90,0.2465753424657534
1162843613160246365,365,241,0.6602739726027397
1162914898755506613,365,114,0.31232876712328766
1163527843405474409,365,227,0.6219178082191781
1164141764692399016,365,214,0.5863013698630137
1164182316978940216,365,164,0.44931506849315067
1164775879039219954,365,219,0.6
1164878044412835943,365,304,0.8328767123287671
1164971993625792838,365,232,0.6356164383561644
1164992372515559227,365,126,0.3452054794520548
1165018139498648481,365,269,0.736986301369863
1165024890164812458,365,269,0.736986301369863
1165129461606871675,365,49,0.13424657534246576
1165597414584447669,365,340,0.9315068493150684
1165602848545242856,365,197,0.5397260273972603
1165734595702819528,365,287,0.7863013698630137
1165766184581664037,365,281,0.7698630136986301
1165904744406687455,365,61,0.16712328767123288
1165963199935894188,365,76,0.20821917808219179
1165999113882016071,365,338,0.9260273972602739
1166168763193282186,365,144,0.39452054794520547
1166180688661273678,365,340,0.9315068493150684
1166224861718653273,365,208,0.5698630136986301
1166405941461149479,365,212,0.5808219178082191
1166997668922210031,365,0,0.0
1167014502006378153,365,0,0.0
1167025140139032819,365,0,0.0
1167080812177064273,365,177,0.4849315068493151
1167099101964321189,365,275,0.7534246575342466
1167150278846815661,365,313,0.8575342465753425
1167173484403450412,365,75,0.2054794520547945
1167176705076498749,365,315,0.863013698630137
1167192076141925638,365,314,0.8602739726027397
1167261726679470670,365,90,0.2465753424657534
1167346319355725827,365,52,0.14246575342465753
1167718450789960977,365,89,0.24383561643835616
1167719626830280854,365,144,0.39452054794520547
1168044496694720680,365,282,0.7726027397260274
1168657500363108203,365,161,0.4410958904109589
1168805110766056894,365,150,0.410958904109589
1169153383640833898,365,126,0.3452054794520548
1169410800525223850,365,239,0.6547945205479452
1169455534534701343,365,177,0.4849315068493151
1169854297062590576,365,177,0.4849315068493151
1169864651635166380,365,160,0.4383561643835616
1169873246928215132,365,160,0.4383561643835616
1170021140420672921,365,138,0.3780821917808219
1170190943318526105,365,333,0.9123287671232877
1170808356968330025,365,192,0.5260273972602739
1170836700951503193,365,191,0.5232876712328767
1171022019266935445,365,143,0.3917808219178082
1171041309503595496,365,154,0.42191780821917807
1171243971849824643,365,303,0.8301369863013699
1171270306497167926,365,348,0.9534246575342465
1171322165007641853,365,158,0.4328767123287671
1171443236338330713,365,0,0.0
1171460466711394106,365,269,0.736986301369863
1172383056125058669,365,87,0.23835616438356164
1172397237557260573,365,269,0.736986301369863
1172444915124362797,365,65,0.1780821917808219
1172843466953153796,365,206,0.5643835616438356
1172873115369179556,365,259,0.7095890410958904
1172897061713560902,365,30,0.0821917808219178
1172902030416102917,365,303,0.8301369863013699
1172952395102970048,365,208,0.5698630136986301
1172958963014825528,365,208,0.5698630136986301
1173033343163558454,365,139,0.38082191780821917
1173238618085410573,365,187,0.5123287671232877
1173528314719175704,365,269,0.736986301369863
1173680108127840864,365,335,0.9178082191780822
1173706452370382888,365,291,0.7972602739726027
1174615280560330421,365,270,0.7397260273972602
1175079135146180304,365,305,0.8356164383561644
1175482164143259578,365,164,0.44931506849315067
1176384288444360784,365,269,0.736986301369863
1176550201911356640,365,115,0.3150684931506849
1176563813158908265,365,0,0.0
1177257144955586111,365,202,0.5534246575342465
1177513373796512138,365,269,0.736986301369863
1178231718595112074,365,269,0.736986301369863
1178573454548449035,365,209,0.5726027397260274
1178627391586613020,365,307,0.8410958904109589
1178875511022415193,365,346,0.947945205479452
1179323034588035021,365,362,0.9917808219178083
1179465276131653820,365,270,0.7397260273972602
1179662028216864294,365,57,0.15616438356164383
1180186369791454939,365,312,0.8547945205479452
1180429125016402095,365,161,0.4410958904109589
1180676891252917286,365,90,0.2465753424657534
1180945410783953690,365,304,0.8328767123287671
1181099263415099420,365,41,0.11232876712328767
1181194364004478658,365,148,0.4054794520547945
1181213350589185143,365,159,0.43561643835616437
1181700524759108266,365,179,0.4904109589041096
1181874613868441428,365,153,0.4191780821917808
1182132820288414531,365,83,0.2273972602739726
1182142871335015339,365,86,0.2356164383561644
1182356290649392878,365,93,0.2547945205479452
1182418161949220646,365,241,0.6602739726027397
1182524021854999578,365,98,0.2684931506849315
1182836520720797850,365,0,0.0
1183126710995743577,365,283,0.7753424657534247
1185110234592514745,365,113,0.3095890410958904
1185210237823048654,365,85,0.2328767123287671
1185253003692682689,365,110,0.3013698630136986
1185481873592358541,365,365,1.0
1185508464111496911,365,127,0.34794520547945207
1185783427866628789,365,134,0.36712328767123287
1185858703806630374,365,0,0.0
1186007442337422411,365,71,0.19452054794520549
1186651668249073651,365,267,0.7315068493150685
1186747640072632966,365,200,0.547945205479452
1186816926635912102,365,335,0.9178082191780822
1187083820251503407,365,315,0.863013698630137
1187244279740532761,365,44,0.12054794520547946
1187268150474310605,365,365,1.0
1187381885966398266,365,267,0.7315068493150685
1187389141888629232,365,267,0.7315068493150685
1187398674743848670,365,267,0.7315068493150685
1187598202898480161,365,359,0.9835616438356164
1187662139534240183,365,365,1.0
1187673239984874803,365,365,1.0
1187689305345917235,365,365,1.0
1187691687769633315,365,365,1.0
1188407426232935152,365,26,0.07123287671232877
1188425854284655465,365,26,0.07123287671232877
1188434963248873778,365,26,0.07123287671232877
1188440054540582947,365,26,0.07123287671232877
1188705247338906867,365,180,0.4931506849315068
1188848671880306442,365,228,0.6246575342465753
1188855155049193836,365,203,0.5561643835616439
1189551284441164463,365,98,0.2684931506849315
1190221480865307574,365,321,0.8794520547945206
1190841640428093857,365,189,0.5178082191780822
1190953481414590449,365,93,0.2547945205479452
1191003297256322750,365,103,0.2821917808219178
1191065272717393295,365,9,0.024657534246575342
1191065471736048608,365,104,0.28493150684931506
1191099016857167338,365,0,0.0
1191154368060423325,365,120,0.3287671232876712
1191166044622553521,365,269,0.736986301369863
1191210381237989619,365,103,0.2821917808219178
1191234108107211094,365,58,0.1589041095890411
1191340941929957437,365,49,0.13424657534246576
1191604237010040029,365,65,0.1780821917808219
1191773398808252169,365,112,0.30684931506849317
1191787089998189908,365,84,0.23013698630136986
1191789647150246680,365,163,0.4465753424657534
1191914079694604219,365,86,0.2356164383561644
1191919049594267954,365,110,0.3013698630136986
1191954133382587602,365,0,0.0
1192039754598851106,365,264,0.7232876712328767
1192047036271015654,365,46,0.12602739726027398
1192335826841210886,365,221,0.6054794520547945
1192787265541172367,365,356,0.9753424657534246
1193012015856173836,365,289,0.7917808219178082
1193064631812053497,365,300,0.821917808219178
1193160524984020171,365,196,0.536986301369863
1193337617715979480,365,365,1.0
1193346484639258740,365,365,1.0
1193528621614562240,365,365,1.0
1193536490419974052,365,364,0.9972602739726028
1193540973376713503,365,364,0.9972602739726028
1194050969749071100,365,201,0.5506849315068493
1194062200743759032,365,202,0.5534246575342465
1194632861024127153,365,340,0.9315068493150684
1194722196625637191,365,116,0.3178082191780822
1195266057370730398,365,86,0.2356164383561644
1195495512303417492,365,36,0.09863013698630137
1195613078296215983,365,138,0.3780821917808219
1195734490970564180,365,266,0.7287671232876712
1196001777713386992,365,313,0.8575342465753425
1196105875635221790,365,135,0.3698630136986301
1196163931980773243,365,135,0.3698630136986301
1196168290839686174,365,186,0.5095890410958904
1196169395639397716,365,98,0.2684931506849315
1196176880837709415,365,161,0.4410958904109589
1196178081350913612,365,169,0.46301369863013697
1196191504037492015,365,169,0.46301369863013697
1196195161666157480,365,160,0.4383561643835616
1196195718690759442,365,161,0.4410958904109589
1196198587613710001,365,160,0.4383561643835616
1196200128174084808,365,169,0.46301369863013697
1196207559132436760,365,186,0.5095890410958904
1196216222931417360,365,186,0.5095890410958904
1196220994675237493,365,186,0.5095890410958904
1196223600474754355,365,186,0.5095890410958904
1196224805299935725,365,160,0.4383561643835616
1196819837175385019,365,114,0.31232876712328766
1196950254182353982,365,365,1.0
1196987313128479538,365,157,0.4301369863013699
1197486889760720104,365,264,0.7232876712328767
1197605250142909981,365,154,0.42191780821917807
1197667862368907162,365,341,0.9342465753424658
1197801656239821746,365,327,0.8958904109589041
1198139200386218031,365,1,0.0027397260273972603
1198458355028452737,365,365,1.0
1198468421564174226,365,280,0.7671232876712328
1198470884148170698,365,269,0.736986301369863
1198501889560208573,365,275,0.7534246575342466
1198902079124513388,365,0,0.0
1198911922071163732,365,0,0.0
1198919126879290288,365,0,0.0
1198928984290992590,365,1,0.0027397260273972603
1199042834911299854,365,269,0.736986301369863
1199095494046543973,365,269,0.736986301369863
1201026600457528155,365,147,0.40273972602739727
1201280635516665067,365,235,0.6438356164383562
1201292263712823055,365,208,0.5698630136986301
1201448670364188717,365,269,0.736986301369863
1201636173103685481,365,269,0.736986301369863
1201643597462336974,365,269,0.736986301369863
1201889532818065968,365,269,0.736986301369863
1201897126924508470,365,269,0.736986301369863
1202137508197942524,365,269,0.736986301369863
1202150305084073406,365,158,0.4328767123287671
1202165888162176782,365,88,0.2410958904109589
1202171341380999736,365,269,0.736986301369863
1202987441883724695,365,234,0.6410958904109589
1203310008535752867,365,337,0.9232876712328767
1203391980875494784,365,288,0.7890410958904109
1203968520250166775,365,353,0.9671232876712329
1204066968372892001,365,177,0.4849315068493151
1205060740698260392,365,50,0.136986301369863
1205496548374627193,365,0,0.0
1205637171756497875,365,55,0.1506849315068493
1206376218864159342,365,200,0.547945205479452
1206638201788760364,365,324,0.8876712328767123
1206717432205812276,365,261,0.7150684931506849
1206991336607209225,365,149,0.40821917808219177
1207042193919974807,365,39,0.10684931506849316
1207050229648847527,365,116,0.3178082191780822
1207065103814095395,365,48,0.13150684931506848
1207167275412669594,365,280,0.7671232876712328
1207305980845065552,365,335,0.9178082191780822
1207928358789344012,365,287,0.7863013698630137
1207933831645368279,365,81,0.2219178082191781
1207954441607462393,365,137,0.37534246575342467
1208035983256187072,365,160,0.4383561643835616
1208074652960107815,365,127,0.34794520547945207
1208492890218499381,365,365,1.0
1208492971005412650,365,147,0.40273972602739727
1208497939483600717,365,365,1.0
1208501487509511209,365,365,1.0
1208534670299482357,365,147,0.40273972602739727
1209102778916645351,365,125,0.3424657534246575
1209984858977404049,365,338,0.9260273972602739
1210113033968774179,365,31,0.08493150684931507
1211268223140117804,365,31,0.08493150684931507
1211903908874462211,365,116,0.3178082191780822
1212133166878291336,365,307,0.8410958904109589
1212186370792571760,365,213,0.5835616438356165
1212228143460319887,365,274,0.7506849315068493
1212244036084005554,365,303,0.8301369863013699
1212345921558249641,365,365,1.0
1212709478950493189,365,328,0.8986301369863013
1212717828134684643,365,250,0.684931506849315
1212834280281391649,365,365,1.0
1212837832653087917,365,365,1.0
1212923626936294231,365,0,0.0
1213046546747912457,365,118,0.3232876712328767
1213465907806026338,365,365,1.0
1213470961124479692,365,334,0.915068493150685
1213476574450515950,365,99,0.27123287671232876
1213531931224461868,365,197,0.5397260273972603
1213735119322868542,365,335,0.9178082191780822
1213749838306253800,365,365,1.0
1213822297299863039,365,296,0.810958904109589
1214146874739195717,365,331,0.9068493150684932
1214262238360235909,365,30,0.0821917808219178
1214315646875370758,365,289,0.7917808219178082
1214541592994091844,365,365,1.0
1214901876908944354,365,131,0.3589041095890411
1215752036378127246,365,183,0.5013698630136987
1216192120899356603,365,205,0.5616438356164384
1216328413107644652,365,179,0.4904109589041096
1216348862045459463,365,113,0.3095890410958904
1216394916266370282,365,6,0.01643835616438356
1216437851737134577,365,92,0.25205479452054796
1216449470865658768,365,183,0.5013698630136987
1216456131845047700,365,147,0.40273972602739727
1216464066956824718,365,235,0.6438356164383562
1216623277782476805,365,129,0.35342465753424657
1217047922911331942,365,365,1.0
1217226568083908258,365,136,0.3726027397260274
1217464833580061070,365,190,0.5205479452054794
1217627800601236969,365,138,0.3780821917808219
1217988562506902895,365,341,0.9342465753424658
1218626304055678948,365,306,0.8383561643835616
1218811066584518642,365,142,0.38904109589041097
1219236636198058705,365,0,0.0
1219266718372533544,365,0,0.0
1219284312879105176,365,0,0.0
1219304643824755645,365,346,0.947945205479452
1219304748853802533,365,283,0.7753424657534247
1219315993950598695,365,183,0.5013698630136987
1220017040505116289,365,365,1.0
1220025015580440064,365,0,0.0
1220030580034180510,365,199,0.5452054794520548
1220340744868408716,365,171,0.4684931506849315
1222054234110841279,365,148,0.4054794520547945
1222058922870343685,365,133,0.3643835616438356
1222369075227647667,365,43,0.1178082191780822
1222430896156507857,365,227,0.6219178082191781
1222438954642728320,365,239,0.6547945205479452
1222442070522214406,365,235,0.6438356164383562
1222443815847606279,365,202,0.5534246575342465
1224327764207628546,365,188,0.5150684931506849
1224401677978257214,365,154,0.42191780821917807
1224566974492198172,365,130,0.3561643835616438
1224567863877530927,365,164,0.44931506849315067
1224613170276386686,365,258,0.7068493150684931
1225049650342845823,365,23,0.06301369863013699
1225684862393527808,365,67,0.18356164383561643
1225822489860744186,365,135,0.3698630136986301
1225822918684199293,365,122,0.33424657534246577
1225866157244571338,365,104,0.28493150684931506
1225879322761930497,365,236,0.6465753424657534
1225889536973778060,365,365,1.0
1225906837062729292,365,58,0.1589041095890411
1226000472902148770,365,151,0.4136986301369863
1226041914023513593,365,140,0.3835616438356164
1226104798100188046,365,69,0.18904109589041096
1226105546464126076,365,62,0.16986301369863013
1226106148691303225,365,128,0.3506849315068493
1226510797747869641,365,180,0.4931506849315068
1226599987650264449,365,100,0.273972602739726
1226787173582957836,365,135,0.3698630136986301
1227211395840665402,365,179,0.4904109589041096
1227340600867911779,365,353,0.9671232876712329
1227356714110016454,365,182,0.4986301369863014
1227362899907143572,365,348,0.9534246575342465
1227480003624481612,365,0,0.0
1227538000566255331,365,352,0.9643835616438357
1227556017582833783,365,365,1.0
1227869359962238916,365,114,0.31232876712328766
1228231160171346742,365,104,0.28493150684931506
1228785129412342131,365,0,0.0
1228807912720731266,365,63,0.1726027397260274
1229293197198445354,365,296,0.810958904109589
1230144003317344583,365,348,0.9534246575342465
1230234902346592627,365,346,0.947945205479452
1231655981453169633,365,153,0.4191780821917808
1231834046946820788,365,282,0.7726027397260274
1231898252415838999,365,257,0.7041095890410959
1232429805523298287,365,181,0.4958904109589041
1233097967170802435,365,0,0.0
1233111064818351570,365,0,0.0
1233618458732006664,365,119,0.32602739726027397
1233804835893842384,365,146,0.4
1234034234811262971,365,335,0.9178082191780822
1234064072893661349,365,119,0.32602739726027397
1234508250055488987,365,88,0.2410958904109589
1235067097210399812,365,340,0.9315068493150684
1235315932877643684,365,315,0.863013698630137
1235384286710391545,365,207,0.5671232876712329
1235526154395054573,365,345,0.9452054794520548
1235689176520458507,365,302,0.8273972602739726
1235824438431804990,365,360,0.9863013698630136
1235979348169765107,365,0,0.0
1236783301087667455,365,102,0.27945205479452057
1236783462416197992,365,119,0.32602739726027397
1237386897443928591,365,103,0.2821917808219178
1237392668450209397,365,57,0.15616438356164383
1237400638169878953,365,87,0.23835616438356164
1237409471978203682,365,90,0.2465753424657534
1237413807392641237,365,73,0.2
1237422933174429376,365,69,0.18904109589041096
1237425971438397322,365,115,0.3150684931506849
1237428524809915417,365,111,0.3041095890410959
1237431542741396008,365,92,0.25205479452054796
1237603078755418416,365,355,0.9726027397260274
1237641005724188315,365,320,0.8767123287671232
1238171917735542274,365,365,1.0
1238177921722867360,365,365,1.0
1238182862689322253,365,365,1.0
1238191600909986736,365,365,1.0
1238194880174786808,365,365,1.0
1238202705641931205,365,365,1.0
1238215311659724234,365,154,0.42191780821917807
1239000747538995040,365,93,0.2547945205479452
1239036290619997999,365,132,0.36164383561643837
1239436503458039916,365,208,0.5698630136986301
1239476855350044951,365,248,0.6794520547945205
1239483001555945300,365,97,0.26575342465753427
1239506164697428978,365,328,0.8986301369863013
1239570667264060818,365,111,0.3041095890410959
1240299879628958768,365,76,0.20821917808219179
1240360092249389035,365,264,0.7232876712328767
1240380902668420251,365,278,0.7616438356164383
1240389988613920782,365,310,0.8493150684931506
1241023330695181640,365,96,0.26301369863013696
1241219755827738200,365,52,0.14246575342465753
1241771495480619504,365,123,0.336986301369863
1241878720644372113,365,155,0.4246575342465753
1241934581277203696,365,133,0.3643835616438356
1241978944709829156,365,171,0.4684931506849315
1241979686537524384,365,323,0.8849315068493151
1241986863177156864,365,365,1.0
1241991973986580197,365,365,1.0
1241997212002619058,365,365,1.0
1242000079883726766,365,365,1.0
1242683878073145234,365,307,0.8410958904109589
1242693190528357264,365,163,0.4465753424657534
1242693268340760578,365,341,0.9342465753424658
1242844677477758673,365,161,0.4410958904109589
1243008134217717615,365,361,0.989041095890411
1243200133577696887,365,47,0.12876712328767123
1243361179453435074,365,344,0.9424657534246575
1243405224179810260,365,26,0.07123287671232877
1243530769881494410,365,143,0.3917808219178082
1243951822069959134,365,331,0.9068493150684932
1244194548080152824,365,122,0.33424657534246577
1244436595199987277,365,95,0.2602739726027397
1244503188938987406,365,190,0.5205479452054794
1244667917253372183,365,126,0.3452054794520548
1244673248394712020,365,126,0.3452054794520548
1244674601887183746,365,125,0.3424657534246575
1244675721021808701,365,114,0.31232876712328766
1244676698750437001,365,140,0.3835616438356164
1244679668871615978,365,249,0.6821917808219178
1246094729692799798,365,173,0.473972602739726
1246385646423182463,365,133,0.3643835616438356
1246397820615609477,365,165,0.4520547945205479
1246446476808599087,365,364,0.9972602739726028
1246770359704387919,365,157,0.4301369863013699
1247577850836913305,365,43,0.1178082191780822
1247587270753545349,365,56,0.15342465753424658
1247779678123683031,365,62,0.16986301369863013
1248576084191555737,365,350,0.958904109589041
1248896903691292980,365,203,0.5561643835616439
1249027271273018505,365,147,0.40273972602739727
1249059504399520508,365,160,0.4383561643835616
1249067444693727304,365,171,0.4684931506849315
1249227725751223630,365,365,1.0
1249234258627980629,365,365,1.0
1249238803934486654,365,365,1.0
1249247471678899510,365,365,1.0
1249254681539015428,365,365,1.0
1249257921513398403,365,365,1.0
1249261149818083336,365,365,1.0
1249263063363452792,365,365,1.0
1249281897429432511,365,362,0.9917808219178083
1249332556316698431,365,159,0.43561643835616437
1249349839248249170,365,97,0.26575342465753427
1249570645468581161,365,128,0.3506849315068493
1249734905786511974,365,361,0.989041095890411
1249770838659101762,365,160,0.4383561643835616
1249775078494637893,365,96,0.26301369863013696
1249781764904831724,365,83,0.2273972602739726
1250431398514130481,365,332,0.9095890410958904
1250492890344839830,365,334,0.915068493150685
1250499327600443028,365,318,0.8712328767123287
1250504265819199785,365,241,0.6602739726027397
1250509084346706411,365,365,1.0
1250519194417034911,365,351,0.9616438356164384
1250525467885007607,365,215,0.589041095890411
1250530915977326640,365,306,0.8383561643835616
1250572449909514630,365,289,0.7917808219178082
1250578659811139410,365,365,1.0
1250587598850440863,365,332,0.9095890410958904
1250598114028299542,365,346,0.947945205479452
1250603948412578718,365,213,0.5835616438356165
1251343895844859879,365,328,0.8986301369863013
