id,price,minimum_nights,calculated_host_listings_count,latitude,longitude,last_review_days_ago,reviews_per_month,is_superhost_proxy,avail_rate,room_type_enc,neighbourhood_enc,is_unsold
989596693470995018,2093.0,2,10,25.05329,121.51403,365,0.18,1,0.9945205479452055,0,7,1
989686843867595573,2010.0,28,41,25.023555716363504,121.53026048094031,9999,0.0,1,0.0,0,8,0
990102083720496721,2100.0,2,10,25.05311012053863,121.51244331338394,540,0.07,1,0.9945205479452055,0,7,1
990356974061549416,2010.0,30,55,25.042506047193893,121.54160845521643,504,0.13,1,0.24383561643835616,2,8,0
990369347797131216,506.0,1,12,25.0450009434498,121.50312005730063,128,1.04,1,0.6794520547945205,2,11,0
990565569140981821,2185.0,2,51,25.0440103921198,121.50635254448612,105,2.9,1,0.28493150684931506,0,11,0
990986273595034061,1170.0,14,32,25.044,121.56759,369,0.14,1,0.34794520547945207,2,2,0
991533091753017178,533.0,14,21,25.01777142973937,121.55923044087932,487,0.09,1,0.7287671232876712,2,8,1
991701262352030276,2058.0,1,5,25.0636787,121.5242396,180,0.83,1,0.37534246575342467,0,0,0
991706538707348738,1948.0,1,5,25.0636787,121.5242396,308,0.8,1,0.3726027397260274,2,0,0
991709061630546347,1948.0,1,5,25.0636787,121.5242396,386,1.04,1,0.3726027397260274,2,0,0
991711794626349143,1948.0,1,5,25.0636787,121.5242396,335,1.45,1,0.37534246575342467,2,0,0
991793201329019692,3030.0,2,6,25.04293,121.5473,122,1.86,1,0.4383561643835616,0,8,0
992038957609989393,1739.0,3,61,25.04465413878908,121.50595103638568,101,2.31,1,0.4931506849315068,0,11,0
992539384807516200,1147.0,1,1,24.9994197,121.5677716,9999,0.0,0,0.7287671232876712,2,9,1
992558861795955686,1850.0,90,18,25.0642,121.53096,9999,0.0,1,0.9972602739726028,2,0,1
992601568389672823,3002.0,2,26,25.0432538652324,121.54529323169538,154,0.49,1,0.4383561643835616,0,8,0
993237892812314688,2816.0,10,50,25.062076415407358,121.5255834188656,9999,0.0,1,0.736986301369863,0,0,1
993303335252162907,4060.0,2,5,25.04517,121.54111,101,3.32,1,0.3780821917808219,0,0,0
993436715128600518,4559.0,3,32,25.04432,121.50377,99,2.33,1,0.3424657534246575,0,11,0
993902361265253036,600.0,31,18,25.04924072150472,121.54013490809294,314,0.53,1,0.8027397260273973,2,0,0
993969755182962638,1581.0,2,1,25.0714183,121.5115523,139,1.02,0,0.4657534246575342,0,7,0
994120435894432899,2153.0,3,15,25.04078573023522,121.5067693591118,561,0.94,1,0.2191780821917808,0,11,0
994628678513941652,2065.0,3,7,25.0431251,121.5052835,129,3.8,1,0.33424657534246577,0,11,0
994756147294303278,3400.0,20,5,25.03601694487595,121.54568227402558,645,0.05,1,0.5616438356164384,0,8,0
994782541405370426,960.0,30,2,25.03083,121.55873,382,0.35,0,0.7890410958904109,0,2,1
995180102551638814,4000.0,5,10,25.03390531306526,121.53549574320384,241,0.14,1,0.2876712328767123,0,8,0
995616903779735134,1608.0,3,23,25.041914,121.507535,296,0.16,1,0.07671232876712329,0,11,0
995639527707544606,2146.0,3,61,25.044052327326163,121.5045922709503,106,0.87,1,0.4657534246575342,0,11,0
995747420116360068,1895.0,4,47,25.046529228873727,121.51354668335604,98,2.05,1,0.2136986301369863,0,1,0
996140822575146404,3118.0,2,13,25.054482449852408,121.54566232997318,128,1.39,1,0.4931506849315068,0,10,0
996395792051561495,1651.0,3,61,25.05222,121.52262,110,1.97,1,0.4821917808219178,2,0,0
996798277377168168,565.0,1,12,25.04502706860986,121.50345826020384,311,0.36,1,0.7397260273972602,3,11,1
996832683674488874,534.0,1,12,25.04517,121.50494,157,0.24,1,0.7342465753424657,2,11,0
996877533899802077,2010.0,30,33,25.04350254595343,121.58193793147802,9999,0.0,1,0.33424657534246577,0,2,0
998188888349103925,1389.0,2,18,25.04216017281834,121.5071257658884,101,3.72,1,0.30684931506849317,0,11,0
998985290853647144,1203.0,3,1,25.04368,121.50705,127,1.77,0,0.19726027397260273,0,11,0
1000539780592771744,550.0,8,1,25.02446,121.5416,9999,0.0,0,0.049315068493150684,2,8,0
1000550819580439695,1828.0,2,23,25.041914,121.507535,152,1.55,1,0.1643835616438356,0,11,0
1001224284695786467,808.0,28,14,25.02148,121.54327,192,0.17,1,0.5123287671232877,2,8,0
1001729145765607109,5412.0,3,1,25.044344871951505,121.54481460723233,102,1.75,0,0.5452054794520548,0,8,0
1002214522537872749,1304.0,3,22,25.06225,121.52423,374,0.3,1,0.4410958904109589,0,0,0
1002605811167073412,4900.0,15,5,25.0412894,121.5712539,203,0.47,1,0.3150684931506849,0,2,0
1002633741276039635,2010.0,3,7,25.04011,121.50616,129,2.56,1,0.0547945205479452,0,11,0
1002690301316539906,1229.0,2,2,25.04283370588545,121.50444292455391,107,4.46,0,0.6082191780821918,0,11,0
1003434989566309047,1428.0,2,5,25.03951,121.50506,167,1.36,1,0.44931506849315067,0,11,0
1003620729535045332,2308.0,2,1,25.04585,121.50539,124,2.95,0,0.36712328767123287,0,11,0
1003632814436983180,2489.0,3,61,25.04611906443993,121.504726349742,107,1.73,1,0.4931506849315068,0,11,0
1003856312893389347,1050.0,1,1,25.13077,121.50286,353,1.26,0,0.41643835616438357,2,4,0
1004037540986591064,1180.0,4,5,25.0407719,121.506922,113,3.1,1,0.12876712328767123,0,11,0
1004834224390251624,4092.0,30,65,25.04328,121.56974,176,0.56,1,0.39452054794520547,0,2,0
1004989405092665404,1886.0,2,2,25.04078,121.5013,115,2.03,0,0.21095890410958903,0,11,0
1005484683216593285,3600.0,5,10,25.035500881032725,121.53474284374671,170,0.33,1,0.4904109589041096,0,8,0
1005721888761545215,3401.0,13,50,25.0569,121.52492,648,0.05,1,0.4904109589041096,0,0,0
1005821799582461312,3620.0,2,7,25.049132222148863,121.51719376444817,122,3.29,1,0.5178082191780822,0,7,0
1006268305336635242,2010.0,3,33,25.02801,121.54524,194,0.36,1,0.5808219178082191,2,8,0
1006286912957770613,2010.0,3,33,25.02630303808282,121.54492671823527,164,0.45,1,0.5068493150684932,2,8,0
1006681105161617042,861.0,28,2,25.02953819269288,121.53935263973077,184,2.24,0,0.4136986301369863,2,8,0
1007118035596553973,1663.0,20,6,25.043250122785857,121.50675494223832,131,0.82,1,0.5698630136986301,2,11,0
1007674841701589806,1680.0,30,33,25.04398,121.57014,9999,0.0,1,0.9780821917808219,0,2,1
1007968374838862276,2280.0,2,5,25.04783373776021,121.51469312977235,99,4.06,1,0.4,0,1,0
1008224938812921570,2010.0,3,33,25.02821,121.54382,155,0.6,1,0.6191780821917808,2,8,0
1008546413309746273,2746.0,25,8,25.0272724100844,121.5176517540983,243,0.52,1,0.5424657534246575,0,1,0
1008596341053918220,2083.0,3,32,25.042500272774117,121.50594842844744,106,2.44,1,0.4383561643835616,0,11,0
1008676359377059102,400.0,32,4,25.040682736430977,121.55260970998606,220,0.47,1,0.13150684931506848,3,8,0
1008915700353868678,1161.0,6,1,25.05692,121.51427,117,0.83,0,0.5178082191780822,0,7,0
1009080717280638585,1390.0,2,18,25.02557,121.54644,313,0.3,1,1.0,2,8,1
1009354812885560011,931.0,2,33,25.04542,121.50633,132,1.73,1,0.4246575342465753,0,11,0
1009374056496528542,1166.0,2,33,25.04657182334712,121.50434976729754,128,2.69,1,0.4602739726027397,0,11,0
1009744520291592786,1167.0,2,33,25.04508377265317,121.5049686022003,103,2.56,1,0.4547945205479452,0,11,0
1009782159639120398,933.0,2,33,25.04496,121.50437,98,1.76,1,0.4575342465753425,0,11,0
1009798989303543476,1141.0,2,33,25.047098914126376,121.50470097732,112,2.11,1,0.4712328767123288,0,11,0
1009802184796891668,2619.0,3,5,25.0326051,121.5561126,110,3.54,1,0.23013698630136986,0,8,0
1010084457952260072,1595.0,4,47,25.04650981333567,121.51564550132808,112,1.97,1,0.18356164383561643,0,1,0
1011356037812546230,1489.0,2,33,25.0444,121.5084,107,2.35,1,0.44931506849315067,0,11,0
1011370804887081447,1683.0,3,33,25.03071083720484,121.5483637772155,359,0.23,1,0.6082191780821918,2,8,0
1011398074243746599,1210.0,3,33,25.03176,121.54636,366,0.17,1,0.23835616438356164,2,8,0
1011429204576275071,1779.0,1,33,25.03183,121.54633,108,0.36,1,0.5917808219178082,2,8,0
1011443230669790507,1360.0,5,33,25.03207095412721,121.54829057128669,101,0.36,1,0.5726027397260274,2,8,0
1011617612667516206,1200.0,30,7,25.03615,121.5585,519,0.26,1,0.9945205479452055,2,2,1
1012064971585321822,4236.0,3,7,25.04092,121.55411,100,1.6,1,0.7616438356164383,0,8,0
1012716780695871080,3014.0,2,4,25.045724580030463,121.5159014,108,6.39,1,0.8136986301369863,0,1,0
1012724414926033790,4126.0,2,2,25.049890771663016,121.51657829460748,118,3.26,0,0.06027397260273973,0,7,0
1012783072523130365,900.0,30,37,25.04147,121.50505,394,0.24,1,0.3095890410958904,0,11,0
1012961448381184923,3445.0,2,4,25.054768,121.5200899,107,3.98,1,0.5397260273972603,0,7,0
1013298954514014357,1688.0,1,2,25.017325651010744,121.54369632594506,778,0.09,0,0.736986301369863,2,8,1
1013448105348526028,1353.0,3,23,25.042598495282427,121.50693409108136,310,0.14,1,0.12602739726027398,0,11,0
1013482100151360829,2490.0,2,26,25.03521246295108,121.50835430413908,173,0.35,1,0.4602739726027397,0,1,0
1013509217214411757,2490.0,2,6,25.03569,121.51044,143,1.23,1,0.4602739726027397,0,1,0
1013535451111930585,5006.0,2,4,25.05003,121.51848,101,4.19,1,0.8465753424657534,0,7,0
1013614101206809274,2712.0,30,4,25.04354,121.50459,122,0.42,1,0.2821917808219178,0,11,0
1013712387221006488,2911.0,3,32,25.041264339537328,121.50591570618934,143,1.83,1,0.4273972602739726,0,11,0
1014129224746048528,1247.0,2,33,25.02812238517075,121.5433701412038,200,0.58,1,0.6465753424657534,2,8,0
1014211319496325932,3032.0,2,16,25.04434,121.555,125,1.55,1,0.947945205479452,0,8,0
1014213573900836315,3110.0,1,2,25.05644,121.52356,675,0.05,0,0.9452054794520548,2,0,1
1014229518959601867,4431.0,1,2,25.056315281463387,121.52410103951556,9999,0.0,0,0.4520547945205479,2,0,0
1014231999795572856,2983.0,1,2,25.05759,121.52217,309,0.14,0,0.9123287671232877,2,0,1
1014233238052684186,4431.0,1,2,25.05819,121.52368,9999,0.0,0,0.8986301369863013,2,0,1
1014886883536741524,983.0,1,2,25.08932642904153,121.52505007158892,772,0.04,0,0.7123287671232876,2,6,1
1015674314218419930,1205.0,7,33,25.023276130876013,121.49845243697035,291,0.38,1,0.6246575342465753,0,11,0
1015841238556042519,1887.0,2,33,25.04181326042189,121.507778425168,163,2.29,1,0.3780821917808219,0,11,0
1015879296984047476,2958.0,2,9,25.05807,121.51697,108,4.27,1,0.3150684931506849,0,7,0
1015889402472152166,1580.0,1,6,25.04596267635064,121.51449715166902,9999,0.0,1,0.9178082191780822,0,1,1
1015925132668303279,2172.0,3,61,25.046777150776236,121.50448078897617,301,0.96,1,0.4849315068493151,0,11,0
1016245287188450357,2010.0,1,9,25.04405104046178,121.5070390772726,184,1.64,1,0.3917808219178082,2,11,0
1016251033539948404,2435.0,1,9,25.042643313013414,121.50691918924768,236,0.36,1,0.39452054794520547,2,11,0
1016252696217945922,2803.0,1,9,25.04419821810453,121.50525618154616,508,0.09,1,0.4383561643835616,2,11,0
1016252792676157274,2743.0,1,9,25.04453,121.50697,747,0.18,1,0.3726027397260274,2,11,0
1016259311812876558,2010.0,30,10,25.04962,121.51893,369,0.19,1,0.0,0,7,0
1016539142755808205,1852.0,2,9,25.056975964226165,121.51513833583869,222,3.1,1,0.4547945205479452,0,7,0
1016597320406452742,1980.0,2,9,25.05853,121.51651,109,3.82,1,0.410958904109589,0,7,0
1017077534467425283,1370.0,2,31,25.04620391270236,121.50274397814783,161,1.44,1,0.5972602739726027,0,11,0
1017303464683386024,2958.0,2,4,25.05695066315248,121.51745087685975,129,4.21,1,0.3726027397260274,0,7,0
1017770900024718342,1973.0,3,2,25.04034,121.59014,311,0.53,0,0.24383561643835616,2,5,0
1018017310177915376,2000.0,30,5,25.026788832599276,121.53488017836968,130,0.77,1,0.2465753424657534,0,8,0
1018148385394811512,2321.0,1,10,25.039723185493266,121.50237504253322,118,3.18,1,0.7068493150684931,0,11,0
1018647325752135773,1444.0,2,37,25.04440356278308,121.50430588129336,110,5.16,1,0.7479452054794521,0,11,0
1018736001440349796,1852.0,2,4,25.05779,121.51724,108,4.27,1,0.3917808219178082,0,7,0
1019097404745079978,2010.0,29,37,25.01745,121.55625,232,0.21,1,0.0,2,8,0
1019146227622109995,2010.0,1,2,25.01723,121.55173,730,0.22,0,0.736986301369863,2,8,1
1019232554153182805,4252.0,1,9,25.04431,121.50652,9999,0.0,1,0.3561643835616438,2,11,0
1019462902959538841,1674.0,7,10,25.033410615707204,121.55412703038064,136,0.85,1,0.4246575342465753,0,8,0
1019934336424810536,2010.0,30,37,25.04987,121.513,107,0.42,1,0.0,2,7,0
1020004151793945794,2010.0,30,37,25.03107,121.56284,282,0.11,1,0.0,2,2,0
1020053789878393462,788.0,28,33,25.023254972516767,121.54322303664463,9999,0.0,1,0.6602739726027397,2,8,0
1020729078657092653,2010.0,7,33,25.04412732928361,121.56793990473436,124,0.31,1,0.34794520547945207,2,2,0
1020834431798752701,2795.0,2,2,25.04609,121.50552,101,0.5,0,0.4465753424657534,0,11,0
1020923173658724756,1859.0,3,6,25.04647183559445,121.51653768221072,98,2.76,1,0.663013698630137,0,1,0
1021300118785204228,2010.0,31,6,25.01828748111777,121.5277501253842,9999,0.0,1,0.4931506849315068,2,1,0
1021359185541922179,1870.0,1,15,25.0452926,121.502852,185,1.21,1,0.947945205479452,0,11,0
1021450200852935217,1692.0,2,33,25.04167,121.50625,93,2.78,1,0.4520547945205479,0,11,0
1021513123839684597,2010.0,3,33,25.02891568397525,121.52728381860705,220,0.33,1,0.5780821917808219,2,8,0
1021518823466328888,2195.0,7,22,25.03056034758221,121.55779134482144,94,0.1,1,0.34794520547945207,0,2,0
1021913991728315814,481.0,7,21,25.02956877146961,121.52007022237856,9999,0.0,1,0.38082191780821917,2,1,0
1022063323655728987,3330.0,20,32,25.01571136467853,121.53318590655664,592,0.06,1,0.7342465753424657,0,1,1
1022708750562003444,2010.0,30,37,25.05005,121.51357,184,0.37,1,0.0,2,7,0
1022715497100175098,2010.0,30,37,25.05185400865924,121.51372221892244,144,0.37,1,0.0,2,7,0
1022721991523212681,2229.0,2,16,25.04237719976675,121.5065356031624,114,1.8,1,0.8191780821917808,0,11,0
1022945022814737657,1823.0,2,33,25.04306,121.50537,109,2.8,1,0.46301369863013697,0,11,0
1023203910577826791,2051.0,3,14,25.047806345212035,121.50878204790324,114,2.62,1,0.3452054794520548,0,11,0
1023474288819585404,3315.0,3,6,25.04648,121.51835,98,2.82,1,0.1589041095890411,0,1,0
1023485795378328007,3600.0,20,33,25.01372,121.53482,212,0.43,1,0.6410958904109589,0,1,0
1023715725582993439,2665.0,4,6,25.04319241630206,121.50555800646542,96,2.79,1,0.3698630136986301,0,11,0
1023767256955799657,2656.0,5,4,25.01545,121.52658,145,0.63,1,0.8301369863013699,0,1,0
1023922220033017356,2371.0,1,14,25.04385520439937,121.50819428265096,110,2.72,1,0.1232876712328767,0,11,0
1024200207782193915,1726.0,1,18,25.04687207518583,121.51313982188442,100,5.26,1,0.1095890410958904,2,1,0
1024219856684082042,1480.0,30,33,25.044476228696304,121.56554432226318,314,0.13,1,0.7068493150684931,0,2,1
1024264218513104076,1912.0,1,18,25.0449,121.51359,128,2.26,1,0.00821917808219178,2,1,0
1024973964838671726,3858.0,2,1,25.06172682222153,121.52952541298107,161,0.57,0,0.7013698630136986,0,0,0
1025005515169940980,2857.0,1,18,25.046695449971928,121.51439582007534,178,3.44,1,0.00821917808219178,2,1,0
1025094486990265825,1784.0,1,18,25.04461,121.51415,129,2.68,1,0.2054794520547945,2,1,0
1025197680419567434,704.0,29,10,25.0513613,121.5271548183853,9999,0.0,1,0.42191780821917807,2,0,0
1025197716206036816,2248.0,3,15,25.040743811013613,121.50677438825367,429,0.54,1,0.1506849315068493,0,11,0
1025789923512555667,2974.0,2,18,25.04712086765873,121.50503162751556,212,0.48,1,0.9315068493150684,0,11,0
1025796593864500313,1784.0,1,18,25.04474658330552,121.51398081158943,117,3.29,1,0.19726027397260273,2,1,0
1026069434708026118,2313.0,14,1,25.080135419945695,121.56128985980224,103,0.5,0,0.19452054794520549,0,0,0
1026444917177953035,1094.0,3,2,25.06751,121.52645,180,0.74,0,0.4794520547945205,0,0,0
1026647732664754342,1280.0,30,7,25.03471,121.55876,268,0.55,1,0.736986301369863,2,2,0
1026917892510064298,2631.0,2,23,25.0433054,121.5059364,157,0.56,1,0.136986301369863,0,11,0
1027433751578189271,1248.0,3,22,25.06082,121.52582,260,0.12,1,0.4794520547945205,0,0,0
1027801843425128134,1900.0,30,33,25.046025455196727,121.57159475670376,9999,0.0,1,0.9835616438356164,0,2,1
1027868891200270700,1658.0,2,1,25.04239,121.50702,117,3.23,0,0.6383561643835617,0,11,0
1028198863415615228,3253.0,2,13,25.05567745846153,121.60435429292554,109,1.3,1,0.9205479452054794,0,5,0
1028508419522998768,1784.0,1,18,25.04461970912449,121.51289826825504,101,5.71,1,0.043835616438356165,2,1,0
1028699118337531717,2010.0,7,33,25.0289,121.52695,255,0.22,1,0.4849315068493151,2,8,0
1028710218489433915,2010.0,3,33,25.02672,121.52594,127,0.33,1,0.4821917808219178,2,8,0
1028719070335630064,2010.0,7,33,25.02732,121.52533,250,0.71,1,0.46301369863013697,2,8,0
1028729020014107246,1260.0,3,33,25.026720934144027,121.52723090904276,114,0.19,1,0.5506849315068493,2,8,0
1028849355551030661,1867.0,5,10,25.03401346702235,121.55416058575692,308,0.49,1,0.2273972602739726,0,8,0
1028969886712528678,1980.0,3,18,25.04439827015707,121.50301301650444,99,3.29,1,0.27945205479452057,0,11,0
1029223594166196433,990.0,30,10,25.04335,121.56753,9999,0.0,1,0.7397260273972602,0,2,1
1029281975887135493,1158.0,14,13,25.02411,121.55406,9999,0.0,1,0.4931506849315068,2,2,0
1029338649524024248,3067.0,1,4,25.09516,121.526,95,3.05,1,0.16986301369863013,0,6,0
1029399936145868763,3600.0,5,33,25.02892,121.53881,127,0.34,1,0.5095890410958904,0,8,0
1029534344900098508,1146.0,2,5,25.0343042,121.5030862,101,1.42,1,0.4246575342465753,0,11,0
1029545680808325711,1578.0,2,5,25.03454,121.50193,101,1.36,1,0.31232876712328766,0,11,0
1029659950508046718,1555.0,10,6,25.05938,121.51644,108,2.25,1,0.3506849315068493,0,7,0
1029969643717182655,4033.0,3,7,25.048980096306543,121.51737640317994,157,3.06,1,0.5616438356164384,0,7,0
1030039175587602277,4970.0,30,4,25.03113,121.51927,201,1.53,1,0.20273972602739726,0,1,0
1030137931339018933,1107.0,2,3,25.042308243683085,121.54181001428006,105,2.6,1,0.8657534246575342,2,8,0
1030152034405903179,3000.0,5,10,25.035079682951302,121.53537966349477,240,0.09,1,0.4904109589041096,0,8,0
1030165009776184983,1347.0,14,33,25.04206918985518,121.56741970735796,247,0.45,1,0.7095890410958904,2,2,1
1030193589336798529,2343.0,2,2,25.045825954358357,121.5176080086854,217,0.89,0,0.915068493150685,2,1,1
1030211844599582299,2829.0,2,2,25.046816404628085,121.51517106898602,101,3.73,0,0.31232876712328766,0,1,0
1030259429863551098,620.0,28,33,25.023779,121.571452,9999,0.0,1,0.10410958904109589,2,2,0
1030262716069332692,2587.0,2,6,25.05263,121.56199,156,1.06,1,0.3835616438356164,0,10,0
1030268170606727352,1795.0,4,47,25.041863158124187,121.50754187582284,94,1.79,1,0.19726027397260273,0,11,0
1030329344215015926,1546.0,2,5,25.03350171887852,121.50407986455218,103,2.58,1,0.4410958904109589,0,11,0
1030338103974032531,1563.0,2,5,25.03315,121.50204,101,1.7,1,0.3561643835616438,0,11,0
1030341499086695061,750.0,30,33,25.024342907648887,121.57220678142276,9999,0.0,1,0.6602739726027397,2,2,0
1030685967688119429,680.0,28,33,25.023779,121.571452,9999,0.0,1,0.5835616438356165,2,2,0
1030724954910495942,800.0,28,33,25.023779,121.571452,144,0.57,1,0.7452054794520548,2,2,1
1030732128963083736,830.0,28,33,25.0213366,121.5551286,9999,0.0,1,0.6602739726027397,2,8,0
1030945918461796529,3400.0,3,33,25.046319299454375,121.53197306273354,213,0.69,1,0.547945205479452,0,0,0
1030982187278825708,1714.0,2,5,25.033926955701293,121.50427284123424,95,3.2,1,0.3452054794520548,0,11,0
1031059021248628518,952.0,20,32,25.02128817574687,121.49969256172452,692,0.05,1,0.5123287671232877,0,11,0
1031064123715695270,1580.0,20,32,25.02158,121.50057,324,0.11,1,0.7287671232876712,0,11,1
1031252524271879434,1055.0,1,10,25.03777631107081,121.50237742376568,93,2.25,1,0.4520547945205479,0,11,0
1031620278084640278,3600.0,5,33,25.03283,121.56204,138,0.89,1,0.5013698630136987,0,2,0
1031775889614993351,1366.0,3,10,25.04862497001908,121.54427032917738,115,2.18,1,0.3287671232876712,0,10,0
1032281220481177573,3369.0,2,6,25.05017,121.56602,238,0.64,1,0.4712328767123288,0,10,0
1032391463953859890,2310.0,2,26,25.050086456515352,121.56452871694066,109,1.3,1,0.4657534246575342,0,10,0
1032504081733276323,2014.0,30,26,25.02422307133003,121.5495213129598,102,0.68,1,0.14520547945205478,0,8,0
1032598820725400329,1471.0,3,22,25.06213,121.5263,241,0.37,1,0.4657534246575342,0,0,0
1033072507144868006,2587.0,2,26,25.05154,121.56174,255,0.42,1,0.3835616438356164,0,10,0
1033622014339287431,1784.0,1,18,25.04641,121.51237,126,2.96,1,0.14794520547945206,2,1,0
1033756956036136217,2675.0,1,9,25.04351,121.50598,373,0.27,1,0.3917808219178082,2,11,0
1033760602885012863,2898.0,1,9,25.04234875781721,121.50520661373496,711,0.14,1,0.4520547945205479,2,11,0
1033763891740841357,3755.0,1,9,25.042317893858783,121.50536379078842,739,0.05,1,0.43561643835616437,2,11,0
1034324587126291219,1784.0,1,18,25.046673939852603,121.51233302977847,104,4.38,1,0.06301369863013699,2,1,0
1034332869505020485,1758.0,1,18,25.04671,121.51393,118,4.45,1,0.17534246575342466,2,1,0
1034548768673207678,3400.0,5,33,25.031630983912255,121.5206175449584,153,0.45,1,0.536986301369863,0,1,0
1034607254171015096,1368.0,3,22,25.053544374603973,121.52076379180356,238,0.35,1,0.4712328767123288,0,0,0
1034779622613502674,1248.0,3,22,25.06284,121.5263,237,0.79,1,0.4575342465753425,0,0,0
1035035276492263871,2873.0,21,8,25.03167194965358,121.54528549133472,110,0.47,1,0.3232876712328767,0,8,0
1035900573552167946,3202.0,365,13,25.032930805502737,121.54685854998002,138,1.08,1,0.9534246575342465,0,8,0
1036148087679093039,2586.0,3,7,25.04398566549807,121.5057387096596,136,2.29,1,0.673972602739726,0,11,0
1036682584585807398,3569.0,3,10,25.03995,121.55474,240,0.54,1,0.18082191780821918,0,8,0
1036808450747332298,1458.0,3,37,25.042880532684347,121.50447003324416,104,4.64,1,0.873972602739726,0,11,0
1036953570800866913,2349.0,3,61,25.0451,121.50311,130,0.95,1,0.4547945205479452,0,11,0
1037043644643953095,2769.0,2,12,25.04497,121.50868,106,2.69,1,0.27671232876712326,0,11,0
1037648424556356515,1694.0,2,33,25.04366110476982,121.50236580008834,105,2.52,1,0.4821917808219178,0,11,0
1037659446498343785,1388.0,2,33,25.039899406681744,121.50624630345692,104,1.82,1,0.4575342465753425,0,11,0
1038284635971264000,2966.0,2,3,25.03287418640789,121.5598192668106,105,2.04,1,0.32054794520547947,0,2,0
1038732105475528733,1096.0,5,2,25.062991750968266,121.53594076848717,9999,0.0,0,0.736986301369863,2,0,1
1038757136450972545,2705.0,30,16,25.05325643379448,121.56695645198232,158,2.88,1,0.9945205479452055,0,10,0
1039651183453950187,4086.0,10,3,25.049185137184136,121.55110547603576,108,0.65,1,0.10136986301369863,0,10,0
1040137842090240648,1784.0,1,18,25.04668960514675,121.51259668994736,101,1.82,1,0.18356164383561643,2,1,0
1040560420042082748,1931.0,4,11,25.04344,121.5079851,9999,0.0,1,0.7452054794520548,0,11,1
1040834223147028818,1791.0,1,18,25.04691,121.51438,118,0.72,1,0.0273972602739726,2,1,0
1041232487629103501,3057.0,2,10,25.05234,121.54154,127,1.68,1,0.4383561643835616,0,0,0
1041249311451412825,1735.0,3,2,25.02488874009971,121.5320893190513,108,1.59,0,0.6082191780821918,2,8,0
1041624571041917580,2010.0,1,2,25.037005,121.5306905,524,0.23,0,0.0,2,1,0
1041675768259435493,1538.0,2,18,25.04993956876506,121.52475188310004,127,2.1,1,0.6136986301369863,2,0,0
1041707281957920101,2010.0,30,1,25.04853,121.58232,9999,0.0,0,1.0,0,5,1
1041760514130925527,3930.0,5,13,25.04329,121.56611,137,1.23,1,0.8712328767123287,0,2,0
1041804335192716770,2185.0,3,37,25.044449483895047,121.50291115831187,123,4.34,1,0.8986301369863013,0,11,0
1041930172008549643,1330.0,3,22,25.05169817645744,121.52081116795988,148,0.61,1,0.473972602739726,0,0,0
1043020888078140923,2844.0,3,61,25.04679,121.50655,220,1.15,1,0.4684931506849315,0,11,0
1043213853648935774,2010.0,3,1,25.0295,121.54077,9999,0.0,0,0.0,2,8,0
1043686817139503465,1800.0,1,2,25.03021,121.55363,9999,0.0,0,0.7342465753424657,2,8,1
1044098309097164130,897.0,1,13,25.02628771039373,121.56606221682422,239,0.47,1,0.7397260273972602,2,2,0
1044560707858479939,1765.0,1,10,25.05125677122266,121.5325154457448,270,0.58,1,1.0,2,0,0
1044573470617117132,2405.0,30,2,25.0293,121.55862,153,0.6,0,0.8027397260273973,0,2,0
1044577331359218994,2010.0,30,9,25.02927,121.51948,351,0.18,1,0.9123287671232877,2,1,1
1045014768525517889,2298.0,3,47,25.04352,121.50844,268,0.33,1,0.19452054794520549,0,11,0
1045475019126559671,2956.0,2,10,25.05119,121.58032,109,2.42,1,0.4410958904109589,0,5,0
1046090676588533273,1216.0,3,12,25.045,121.50844,132,2.36,1,0.6301369863013698,0,11,0
1046133188157621604,2200.0,1,13,25.028651956712427,121.5653440628644,388,0.09,1,0.736986301369863,2,2,1
1046156197041625053,4304.0,3,18,25.05105291469375,121.558419906115,125,2.75,1,0.25205479452054796,0,10,0
1046156638610608421,3309.0,4,47,25.042908964151778,121.50678524710584,360,0.33,1,0.2191780821917808,0,11,0
1046662697222400355,2010.0,28,2,25.04424,121.56961,426,0.16,0,0.9123287671232877,0,2,1
1046766763244605022,3518.0,6,1,25.022814436512025,121.52512338012458,9999,0.0,0,0.9041095890410958,0,1,1
1046767316219764965,930.0,28,33,25.02478743755585,121.53219162598728,117,0.15,1,0.9972602739726028,2,8,1
1046785272633036244,1959.0,2,18,25.05198,121.52397,120,1.95,1,0.6246575342465753,2,0,0
1046785821170126981,1857.0,2,4,25.04385336861788,121.5052124142119,108,3.38,1,0.8356164383561644,0,11,0
1046871414355726401,1787.0,2,18,25.05221,121.52419,134,1.22,1,0.6410958904109589,2,0,0
1047532627208704603,1440.0,2,1,25.0456054,121.5087509,107,4.49,0,0.5095890410958904,0,11,0
1048508424758462163,1988.0,3,18,25.04675,121.5048,121,1.71,1,0.3561643835616438,0,11,0
1048829107746902951,1955.0,2,6,25.04407,121.50182,93,2.98,1,0.947945205479452,0,11,0
1048994655076258414,1255.0,31,4,25.05038,121.57868,279,0.51,1,0.38082191780821917,2,10,0
1049053718439414271,1277.0,3,3,25.00136,121.54984,358,0.09,1,0.4904109589041096,2,9,0
1050297598561709145,1705.0,2,18,25.05191752445554,121.52421246392932,111,2.39,1,0.663013698630137,2,0,0
1050356446213317733,1702.0,2,18,25.055127587214837,121.52826898452014,136,1.52,1,0.6383561643835617,0,0,0
