id,review_recency_ratio,review_decay,review_density_ratio,is_unsold
17918107,0.021897810218978103,0.0386374028349337,0.4006529741661511,0
17928951,0.0,0.13740283493369912,0.0,1
17930233,0.0,0.4977137631458619,0.0,0
17946966,0.0880503144654088,0.02606310013717421,1.8697138794420385,0
17982233,0.0,0.5150891632373114,0.0,0
18020148,0.0,0.47370827617741196,0.0,0
18060986,0.023255813953488372,0.026977594878829447,0.4006529741661511,0
18182753,0.2222222222222222,0.05075445816186557,0.5342039655548682,0
18201847,0.003676470588235294,0.0489254686785551,0.13355099138871704,0
18203178,0.0,0.08367626886145405,0.0,0
18219195,0.14634146341463414,0.023090992226794695,3.2052237933292087,0
18233385,0.019230769230769232,0.04183813443072702,0.6677549569435851,0
18255479,0.08465608465608465,0.02423411065386374,2.1368158622194726,0
18258105,0.1,0.06332876085962506,0.2671019827774341,0
18297846,0.08653846153846154,0.021719250114311844,2.4039178449969065,0
18421633,0.044444444444444446,0.0361225422953818,0.8013059483323022,0
18423691,0.09375,0.027892089620484683,1.2019589224984533,0
18433648,0.07427055702917772,0.02194787379972565,3.739427758884077,0
18473872,0.06635071090047394,0.02446273433927755,1.8697138794420385,0
18492644,0.3333333333333333,0.053040695016003656,0.2671019827774341,0
18584300,0.049079754601226995,0.025605852766346592,1.0684079311097363,0
18587625,0.0,0.49794238683127573,0.0,0
18596203,0.06535947712418301,0.024691358024691357,1.3355099138871702,0
18604818,0.09803921568627451,0.021262002743484224,0.6677549569435851,0
18621578,0.0,0.21764974851394606,0.0,0
18622727,0.022222222222222223,0.03269318701417467,0.2671019827774341,0
18639148,0.0,0.4869684499314129,0.0,0
